Tiempo,Flujo
2454960.8903402397,401201.62
2454960.8910214617,401094.72
2454960.891702583,401191.16
2454960.8923837044,401131.84
2454960.8930647257,401212.72
2454960.893745947,400929.47
2454960.8944270685,401088.66
2454960.89510819,401195.7
2454960.8957894114,401069.06
2454960.8964705328,401035.62
2454960.8971516546,401183.88
2454960.897832876,401333.62
2454960.8985138973,401218.03
2454960.8991950187,401171.75
2454960.89987624,401126.16
2454960.9005573615,401136.84
2454960.9012384834,401214.4
2454960.9019197044,401130.44
2454960.9026008258,401131.78
2454960.9032819476,401093.06
2454960.903963069,400980.03
2454960.9046441903,401071.0
2454960.9053253117,401228.5
2454960.906006533,401139.9
2454960.9066876546,401230.1
2454960.9073687764,401203.78
2454960.9080498978,401125.97
2454960.908731119,401142.4
2454960.9094121405,401273.12
2454960.910093262,401196.1
2454960.9107744833,401142.16
2454960.9114556047,401406.78
2454960.912136726,401185.84
2454960.9128179476,401071.1
2454960.913499069,401061.7
2454960.914180191,401081.9
2454960.914861312,401071.62
2454960.9155424335,401051.75
2454960.916223555,401067.94
2454960.9169047764,401122.22
2454960.9175858977,401220.8
2454960.918267019,401173.28
2454960.9189482406,401028.0
2454960.919629362,401140.34
2454960.9203103837,401067.8
2454960.920991605,401303.84
2454960.9216727265,401237.1
2454960.922353848,401029.03
2454960.9230350694,401083.6
2454960.9237161907,401292.47
2454960.924397312,401309.16
2454960.9250785336,401130.22
2454960.9257595553,401105.1
2454960.9264406767,401047.03
2454960.927121898,401275.66
2454960.9278030195,401171.16
2454960.928484141,401060.6
2454960.9291653624,401041.03
2454960.9298464837,401243.16
2454960.930527605,401188.75
2454960.9312087265,401476.2
2454960.931889848,401205.0
2454960.9325709697,401254.8
2454960.933252091,401081.06
2454960.9339333125,401142.16
2454960.934614434,401096.25
2454960.9352955553,401017.53
2454960.9359767768,401105.3
2454960.936657798,401094.62
2454960.9373389194,401125.47
2454960.938020141,401048.72
2454960.938701262,401178.2
2454960.939382384,401126.78
2454960.9400636056,401131.78
2454960.940744727,401202.75
2454960.9414258483,401216.97
2454960.9421068695,401307.75
2454960.942788091,401159.44
2454960.9434692124,401232.75
2454960.944150334,401089.53
2454960.9448315552,401164.2
2454960.945512677,401135.84
2454960.9461937984,401166.38
2454960.94687502,401270.3
2454960.947556041,401096.8
2454960.9482371625,401178.84
2454960.948918384,401220.94
2454960.9495995054,401105.06
2454960.950280627,401017.97
2454960.9509618483,401005.34
2454960.95164297,401263.28
2454960.952324191,401143.25
2454960.953005313,401075.4
2454960.953686334,401076.97
2454960.9543674556,401131.06
2454960.955048677,401108.4
2454960.9557297984,401060.9
2454960.95641102,401210.03
2454960.9570921413,401214.3
2454960.9577732626,401104.66
2454960.958454484,401176.66
2454960.959135506,401100.66
2454960.959816627,401041.94
2454960.9604977486,401259.47
2454960.96117897,401056.28
2454960.9618600914,401290.66
2454960.962541213,401041.25
2454960.9632224343,400918.4
2454960.9639035556,401114.25
2454960.9645845774,401324.66
2454960.965265799,401082.72
2454960.96594692,401318.53
2454960.9666280416,401194.75
2454960.967309263,400935.78
2454960.9679903844,401052.94
2454960.968671506,401371.97
2454960.969352627,400896.8
2454960.9700337485,401237.94
2454960.97071487,401288.97
2454960.9713959917,401112.03
2454960.9720772128,401162.6
2454960.9727583346,401085.75
2454960.973439456,400974.88
2454960.9741206774,400992.9
2454960.974801799,401242.38
2454960.97548282,401179.34
2454960.9761639414,401127.1
2454960.976845163,401070.78
2454960.9775262848,401210.56
2454960.978207506,401241.44
2454960.9788886276,401236.16
2454960.9795698486,401233.03
2454960.9802509705,400986.38
2454960.9809319917,401074.38
2454960.981613113,401215.03
2454960.9822943346,401288.03
2454960.982975456,401157.75
2454960.9836565773,401108.47
2454960.984337799,401064.84
2454960.98501892,401223.94
2454960.9857001416,401092.94
2454960.9863811634,401173.56
2454960.9870622847,401110.47
2454960.987743406,401023.25
2454960.9884246276,401250.75
2454960.989105749,401228.1
2454960.9897868703,401246.66
2454960.990468092,401266.1
2454960.991149213,401144.25
2454960.991830235,401071.22
2454960.9925114564,401337.4
2454960.9931925777,401147.88
2454960.993873699,401101.94
2454960.9945549206,401067.8
2454960.995236042,401001.53
2454960.9959171633,401082.78
2454960.9965982847,401112.28
2454960.997279406,401238.16
2454960.9979605274,401041.88
2454960.9986416493,401081.9
2454960.9993228703,401052.53
2454961.000003992,401258.34
2454961.0006851135,401128.62
2454961.001366335,401142.2
2454961.0020474563,401342.34
2454961.0027284776,401217.22
2454961.003409699,401093.1
2454961.0040908204,401145.44
2454961.004771942,401118.38
2454961.0054531633,401091.06
2454961.0061342847,401230.66
2454961.0068154065,401190.84
2454961.007496628,401083.44
2454961.008177649,401091.94
2454961.0088587706,401117.78
2454961.009539892,401214.7
2454961.0102211135,401118.25
2454961.010902235,401212.7
2454961.0115834563,401153.4
2454961.0122645777,401043.16
2454961.012945699,401201.88
2454961.0136267208,401165.78
2454961.0143079422,401211.62
2454961.0149890636,401130.66
2454961.015670285,401253.88
2454961.0163514065,401334.75
2454961.017032528,401154.84
2454961.0177137493,401052.75
2454961.0183948707,401115.1
2454961.019075892,401061.38
2454961.0197571134,400940.25
2454961.020438235,400930.9
2454961.0211193566,401199.34
2454961.0218005776,401151.56
2454961.022481699,401141.66
2454961.023162821,401032.62
2454961.023843942,401167.0
2454961.0245250636,401244.7
2454961.025206185,401293.47
2454961.0258873063,401124.4
2454961.026568528,401072.62
2454961.027249649,401113.44
2454961.0279307705,401155.97
2454961.028611892,401068.28
2454961.029293114,401196.56
2454961.029974135,401081.6
2454961.0306553566,401223.53
2454961.031336478,401232.38
2454961.0320175993,401201.0
2454961.0326987207,401121.56
2454961.033379942,401257.1
2454961.0340610635,401186.03
2454961.034742185,401128.3
2454961.0354234064,401135.47
2454961.036104428,401103.84
2454961.0367855495,401193.2
2454961.037466771,401031.88
2454961.0381478923,401153.2
2454961.0388290137,401177.88
2454961.039510235,401298.6
2454961.0401913566,401255.5
2454961.040872578,401136.03
2454961.0415535993,401141.12
2454961.0422347207,401168.25
2454961.0429158425,401092.06
2454961.0435970635,401211.06
2454961.0442781853,401266.4
2454961.0449594064,401130.34
2454961.045640528,401046.16
2454961.0463216496,401281.03
2454961.047002671,401174.84
2454961.0476838923,401179.5
2454961.0483650137,401139.97
2454961.049046235,401146.4
2454961.0497273565,401308.6
2454961.050408478,401119.3
2454961.0510895993,400952.8
2454961.0517708207,401214.0
2454961.0524518425,401162.8
2454961.053132964,401324.66
2454961.0538141853,401170.94
2454961.0544953067,401313.28
2454961.055176428,401086.53
2454961.0558576495,401181.06
2454961.056538771,401071.53
2454961.0572198923,401101.47
2454961.0579010136,401324.72
2454961.058582135,401173.4
2454961.059263257,400882.34
2454961.059944378,401081.47
2454961.0606255997,401276.22
2454961.061306721,401268.06
2454961.0619878424,401110.84
2454961.062669064,401179.75
2454961.063350085,401056.34
2454961.0640312065,401012.1
2454961.064712328,400963.9
2454961.0653935494,401155.3
2454961.0660746708,401206.53
2454961.0667558922,401319.38
2454961.0674370136,401252.44
2454961.0681181354,400990.9
2454961.0687991567,401075.8
2454961.069480378,401309.88
2454961.0701614995,401150.34
2454961.070842721,401171.7
2454961.0715238424,401109.88
2454961.072204964,401020.0
2454961.0728861853,401119.0
2454961.0735673066,401346.72
2454961.0742483283,401163.97
2454961.0749295494,401044.12
2454961.075610671,401003.38
2454961.0762917926,401157.84
2454961.0769730136,400912.28
2454961.0776541354,401250.4
2454961.078335257,401071.28
2454961.0790164783,401161.53
2454961.0796974995,401045.34
2454961.080378621,401134.94
2454961.0810598424,401218.84
2454961.0817409637,401004.47
2454961.082422085,401045.62
2454961.0831033066,401253.16
2454961.083784428,401087.47
2454961.0844655493,401216.8
2454961.085146671,401110.56
2454961.0858277925,401047.47
2454961.086508914,401215.3
2454961.0871900353,401083.1
2454961.0878712568,401063.75
2454961.088552378,401307.62
2454961.0892334995,401124.53
2454961.089914721,400991.1
2454961.090595742,401162.6
2454961.091276864,401118.78
2454961.091958085,401118.3
2454961.092639207,401133.28
2454961.0933203283,401216.8
2454961.0940014496,401024.1
2454961.094682671,401100.8
2454961.0953637925,401067.0
2454961.0960448137,401186.53
2454961.0967260352,401075.4
2454961.0974071566,401107.72
2454961.098088278,401128.72
2454961.0987694995,401082.16
2454961.099450621,401231.72
2454961.1001318423,401082.88
2454961.1008129637,401198.62
2454961.1014939854,400960.38
2454961.1021751068,400992.3
2454961.1028563282,401127.88
2454961.1035374496,401120.44
2454961.104218671,401132.56
2454961.1048997925,401118.38
2454961.105580914,401006.38
2454961.1062621353,401174.6
2454961.1069431566,401072.44
2454961.107624278,401211.56
2454961.1083053993,401216.47
2454961.108986621,401248.12
2454961.109667742,401164.7
2454961.1103489636,401285.6
2454961.1110300855,401160.12
2454961.111711207,401134.5
2454961.112392328,401283.38
2454961.1130734496,401325.28
2454961.113754571,401082.7
2454961.1144356923,401149.78
2454961.115116914,401121.78
2454961.115798035,401051.38
2454961.1164791565,401091.94
2454961.117160378,401171.72
2454961.1178414994,401067.1
2454961.118522521,401066.2
2454961.119203742,401127.6
2454961.119884864,401283.44
2454961.1205659853,400968.72
2454961.1212471067,401297.72
2454961.121928328,401258.9
2454961.1226094496,401144.56
2454961.123290571,401145.28
2454961.1239716923,401144.97
2454961.1246528137,401116.1
2454961.125333935,401262.62
2454961.1260151565,401239.6
2454961.126696278,401187.88
2454961.1273773997,401168.22
2454961.1280586207,401121.56
2454961.1287397426,401106.72
2454961.129420764,401076.16
2454961.1301019853,401386.94
2454961.1307831067,401186.16
2454961.131464228,401163.16
2454961.1321454495,401162.94
2454961.132826571,401257.1
2454961.1335077924,400951.25
2454961.1341889137,401211.25
2454961.134869935,401248.28
2454961.1355510564,401343.8
2454961.136232278,401281.53
2454961.136913399,401011.25
2454961.1375946207,401032.25
2454961.138275742,401261.7
2454961.1389568634,401119.25
2454961.139638085,401192.84
2454961.1403191066,401083.78
2454961.141000228,401049.97
2454961.1416813494,400987.62
2454961.142362571,401256.62
2454961.143043692,401160.47
2454961.1437248136,401147.72
2454961.144406035,401146.53
2454961.1450871564,401088.1
2454961.145768178,401188.16
2454961.146449399,401253.12
2454961.147130521,401094.3
2454961.1478116424,401225.06
2454961.1484927638,401144.88
2454961.1491739852,401018.22
2454961.1498551066,401181.28
2454961.150536228,401120.56
2454961.1512173493,401087.97
2454961.1518984707,401096.8
2454961.152579592,401247.72
2454961.1532608136,401178.25
2454961.153941935,401141.22
2454961.1546230563,401048.28
2454961.155304278,401103.84
2454961.155985399,401041.44
2454961.156666421,401205.88
2454961.1573475422,401105.75
2454961.1580287637,401126.97
2454961.158709885,401239.56
2454961.1593911066,401090.94
2454961.160072228,401049.56
2454961.1607533493,401101.66
2454961.161434571,401134.12
2454961.162115592,401113.28
2454961.1627967134,401026.1
2454961.163477935,401072.28
2454961.1641590563,401079.62
2454961.1648401776,401321.2
2454961.165521399,401166.97
2454961.1662025205,401281.53
2454961.166883642,401258.9
2454961.167564763,401090.5
2454961.168245885,401090.34
2454961.1689270064,401060.2
2454961.169608228,401039.84
2454961.1702893493,401135.4
2454961.1709704706,401005.4
2454961.171651692,401169.28
2454961.1723328135,400996.53
2454961.1730138347,401178.28
2454961.1736950562,401132.84
2454961.1743761776,401151.75
2454961.175057299,401136.75
2454961.1757385205,400980.78
2454961.176419642,400980.9
2454961.177100763,401278.44
2454961.177781885,401209.03
2454961.1784630064,401218.9
2454961.1791441278,401179.6
2454961.179825249,401196.78
2454961.1805064706,401261.53
2454961.181187592,401163.8
2454961.1818687133,401013.03
2454961.1825498347,401001.3
2454961.183231056,401085.97
2454961.1839120775,401117.72
2454961.184593199,401246.25
2454961.1852744203,400990.9
2454961.1859555417,401063.03
2454961.1866366635,401155.38
2454961.1873178845,401194.06
2454961.1879990064,401184.2
2454961.1886802274,401119.6
2454961.189361349,401269.66
2454961.1900423705,401218.6
2454961.190723492,401234.94
2454961.1914047133,401200.88
2454961.1920858347,401128.03
2454961.192767056,401101.2
2454961.1934481775,401157.62
2454961.194129299,401264.53
2454961.1948105204,401190.25
2454961.1954915416,401159.2
2454961.196172663,401174.25
2454961.1968537844,401050.75
2454961.197535006,401251.1
2454961.198216127,401285.44
2454961.1988973487,401128.28
2454961.19957847,401178.88
2454961.2002595915,401176.66
2454961.200940613,400973.53
2454961.2016218347,401111.12
2454961.202302956,401000.8
2454961.2029841775,401279.53
2454961.203665299,401264.1
2454961.2043464202,401299.97
2454961.2050275416,401247.06
2454961.205708763,401027.9
2454961.2063897843,401185.44
2454961.2070709057,401187.25
2454961.207752127,400937.06
2454961.2084332486,401157.3
2454961.20911437,401043.0
2454961.2097954913,401142.38
2454961.210476713,401217.12
2454961.211157834,401020.7
2454961.211838856,401167.25
2454961.2125200774,401058.9
2454961.2132011987,401207.9
2454961.21388232,401148.56
2454961.2145635416,401191.72
2454961.215244663,401283.56
2454961.2159257843,401105.75
2454961.216607006,401085.3
2454961.217288027,401233.47
2454961.2179691484,401088.2
2454961.21865037,401082.4
2454961.2193314913,401065.06
2454961.2200126126,401138.3
2454961.220693834,401268.4
2454961.2213749555,401100.22
2454961.222056177,401072.8
2454961.2227371987,400975.62
2454961.22341832,401293.72
2454961.2240994414,401188.38
2454961.224780663,401157.0
2454961.2254617843,401151.12
2454961.226143006,401108.94
2454961.226824127,401083.5
2454961.2275052485,401050.1
2454961.2281862698,401023.3
2454961.2288674912,400950.88
2454961.2295486126,401180.3
2454961.230229734,401153.25
2454961.2309109555,400980.16
2454961.231592077,401173.22
2454961.232273198,401171.2
2454961.2329544197,401435.25
2454961.233635441,401044.03
2454961.2343165623,401082.06
2454961.234997784,401323.16
2454961.235678905,401212.94
2454961.236360027,401092.25
2454961.2370411484,401080.44
2454961.2377223694,401063.25
2454961.238403491,401148.06
2454961.2390846126,401169.3
2454961.239765734,401159.88
2454961.2404468553,401007.22
2454961.2411279767,400980.44
2454961.241809198,401130.2
2454961.2424903195,401210.6
2454961.243171441,401025.16
2454961.2438526624,401069.3
2454961.2445336836,401140.9
2454961.245214805,401116.12
2454961.245895927,401153.84
2454961.246577148,401164.8
2454961.2472582697,401093.12
2454961.2479393906,401123.8
2454961.248620612,401225.28
2454961.2493017334,401200.38
2454961.249982755,401140.6
2454961.2506639767,401169.16
2454961.251345098,401198.78
2454961.2520262194,401224.8
2454961.252707441,401192.03
2454961.2533885622,401125.9
2454961.2540697837,401222.8
2454961.254750905,401075.75
2454961.2554319263,401014.16
2454961.2561130477,401335.7
2454961.256794269,401150.94
2454961.2574753906,401135.12
2454961.258156612,401242.34
2454961.2588377334,401105.56
2454961.259518855,401237.66
2454961.2602000763,401045.16
2454961.2608810975,401298.97
2454961.261562219,401132.56
2454961.2622434404,401150.34
2454961.2629245617,401294.47
2454961.263605683,401257.72
2454961.2642869046,401327.16
2454961.264968026,401125.1
2454961.265649148,401099.2
2454961.266330269,401097.47
2454961.2670113905,401192.7
2454961.267692512,401049.8
2454961.2683736333,401268.38
2454961.2690548548,401207.6
2454961.269735976,401201.8
2454961.2704170975,401022.06
2454961.271098219,401163.22
2454961.2717794403,401080.62
2454961.2724604616,401184.56
2454961.273141583,401374.53
2454961.2738228044,401194.53
2454961.274503926,401160.7
2454961.275185047,401406.03
2454961.2758662687,401087.28
2454961.27654739,401185.75
2454961.2772286115,401055.6
2454961.2779096332,401193.6
2454961.2785907546,401110.1
2454961.279271876,401116.78
2454961.2799530975,401243.78
2454961.280634219,401029.6
2454961.2813154403,401243.94
2454961.2819965617,401094.8
2454961.282677683,401113.7
2454961.2833587043,401137.47
2454961.284039926,401102.47
2454961.284721047,401070.88
2454961.2854021685,401169.8
2454961.28608339,401023.5
2454961.2867645114,401084.25
2454961.287445733,401144.56
2454961.288126854,401184.53
2454961.2888078755,401257.8
2454961.2894889973,401087.28
2454961.2901702183,401176.66
2454961.2908513397,401135.8
2454961.291532561,400920.03
2454961.2922136826,401174.3
2454961.292894804,401203.53
2454961.2935759253,401016.0
2454961.294257047,401143.5
2454961.2949381685,401133.94
2454961.29561929,401042.62
2454961.2963005113,401257.78
2454961.2969816327,401150.7
2454961.297662754,401276.38
2454961.2983438754,401339.56
2454961.299025097,401082.7
2454961.299706118,401280.03
2454961.3003872395,400965.6
2454961.301068461,401118.8
2454961.3017495824,401228.22
2454961.302430704,401145.9
2454961.3031119253,401180.56
2454961.3037930466,401185.03
2454961.304474168,401135.66
2454961.3051552894,401143.1
2454961.3058364107,401254.34
2454961.3065175326,401032.66
2454961.3071987536,401027.16
2454961.3078798754,401275.3
2454961.3085609963,401187.0
2454961.309242218,401165.03
2454961.309923339,401070.53
2454961.310604361,401007.8
2454961.3112854823,401098.0
2454961.3119667037,401201.5
2454961.312647825,401123.25
2454961.3133290466,401140.03
2454961.314010168,401177.72
2454961.3146912893,401093.78
2454961.315372511,401151.56
2454961.316053532,401185.75
2454961.3167346534,400974.34
2454961.317415875,401010.5
2454961.3180969963,400937.6
2454961.3187781177,401105.72
2454961.319459339,401216.0
2454961.3201404605,401168.62
2454961.320821582,401163.62
2454961.3215027032,400938.34
2454961.3221838246,401059.38
2454961.322864946,401063.7
2454961.3235461675,401175.34
2454961.324227289,401157.22
2454961.32490841,401152.94
2454961.3255895316,401304.72
2454961.326270753,401145.12
2454961.326951775,401035.25
2454961.3276329963,401135.9
2454961.3283141176,401185.4
2454961.328995239,401134.4
2454961.3296763604,401283.03
2454961.330357582,401002.38
2454961.331038703,401177.84
2454961.3317198246,401066.78
2454961.332400946,401114.16
2454961.3330820673,401236.1
2454961.3337631887,401080.56
2454961.33444431,401286.72
2454961.3351255315,401231.3
2454961.335806653,401163.5
2454961.3364877743,401165.06
2454961.3371689958,401220.6
2454961.337850017,401178.88
2454961.3385311384,401143.56
2454961.33921236,401034.3
2454961.339893481,401140.62
2454961.3405746026,401190.0
2454961.341255824,401117.2
2454961.3419369454,
2454961.342618167,
2454961.3432992883,
2454961.34398031,
2454961.3446614314,
2454961.3453426524,
2454961.3460237742,
2454961.3467049953,
2454961.347386117,
2454961.348067238,
2454961.3487484595,
2454961.349429481,
2454961.3501106026,401219.34
2454961.350791824,401101.12
2454961.3514729454,401175.75
2454961.352154067,401113.7
2454961.3528352883,401197.0
2454961.3535164096,401117.9
2454961.354197531,401087.1
2454961.3548786524,401156.0
2454961.3555597737,401192.38
2454961.356240895,401047.84
2454961.3569220165,401117.2
2454961.357603238,401161.9
2454961.3582843593,401160.28
2454961.3589654807,401187.38
2454961.359646702,401081.25
2454961.3603277234,401137.03
2454961.361008845,401183.94
2454961.361689966,401275.0
2454961.3623711877,401176.38
2454961.363052309,401047.38
2454961.3637334304,400863.47
2454961.364414652,401371.94
2454961.3650957732,401165.47
2454961.365776795,401357.22
2454961.366458016,401203.7
2454961.367139138,401157.03
2454961.367820259,401296.34
2454961.3685014807,401210.06
2454961.369182602,401396.8
2454961.3698637234,401154.66
2454961.3705449444,401125.28
2454961.371225966,400882.38
2454961.3719070875,401214.44
2454961.372588309,401274.03
2454961.3732694304,401254.94
2454961.3739505517,401273.62
2454961.374631773,401097.53
2454961.3753128946,401058.5
2454961.375994116,401027.22
2454961.3766751373,401224.62
2454961.3773562587,401200.47
2454961.37803738,401000.5
2454961.3787186015,401336.62
2454961.379399723,401087.38
2454961.3800809444,401110.8
2454961.3807620658,401062.75
2454961.381443187,401046.38
2454961.3821242084,401029.94
2454961.38280543,401050.5
2454961.383486551,401063.75
2454961.3841676726,400955.75
2454961.384848894,401011.88
2454961.3855300155,401115.94
2454961.386211137,401068.97
2454961.3868923583,401252.44
2454961.3875733796,401131.84
2454961.3882545014,401165.5
2454961.3889357224,401094.9
2454961.389616844,401100.06
2454961.390297965,401139.2
2454961.390979087,401001.9
2454961.391660308,401051.8
2454961.3923414294,401030.53
2454961.393022451,401018.12
2454961.393703672,401130.4
2454961.394384794,401099.7
2454961.3950659153,401063.03
2454961.395747137,401013.03
2454961.396428258,401169.56
2454961.3971093795,401110.28
2454961.3977906005,401014.66
2454961.3984716223,401166.66
2454961.3991527436,401025.6
2454961.399833865,401098.8
2454961.4005150865,401137.1
2454961.401196208,401095.2
2454961.4018774293,401110.8
2454961.4025585507,401091.9
2454961.403239672,401072.78
2454961.4039206933,401127.4
2454961.404601915,401032.4
2454961.405283036,401143.62
2454961.4059642577,401242.3
2454961.406645379,401293.94
2454961.4073265004,401020.3
2454961.408007722,401127.8
2454961.4086888433,401011.2
2454961.4093698645,401020.2
2454961.410050986,401260.06
2454961.4107322074,401287.0
2454961.4114133287,401191.34
2454961.41209455,401150.78
2454961.4127756716,400977.2
2454961.413456793,401357.1
2454961.4141380144,401049.5
2454961.4148190357,401096.34
2454961.415500157,400977.6
2454961.4161813785,401106.84
2454961.4168625,401317.0
2454961.4175436213,401046.12
2454961.4182247426,401197.78
2454961.418905964,401081.66
2454961.4195870855,401088.72
2454961.420268207,401029.06
2454961.420949328,401120.7
2454961.42163045,401005.56
2454961.422311571,401151.56
2454961.4229927924,401193.6
2454961.423673914,401185.56
2454961.4243550356,401291.0
2454961.425036157,401143.62
2454961.425717378,401340.6
2454961.4263983998,401164.66
2454961.427079521,401302.3
2454961.4277607426,401239.6
2454961.428441864,401185.5
2454961.4291229853,401153.22
2454961.429804207,401132.25
2454961.430485328,401279.84
2454961.431166549,401153.16
2454961.431847571,401273.06
2454961.4325286923,401004.4
2454961.4332098137,401061.72
2454961.433891035,401046.56
2454961.4345721565,401195.0
2454961.435253378,401103.66
2454961.4359344994,401131.0
2454961.4366156207,401063.16
2454961.437296642,401078.44
2454961.4379778635,401308.8
2454961.438658985,401178.1
2454961.4393402063,401253.56
2454961.4400213277,401234.62
2454961.440702449,401114.3
2454961.4413836705,401138.78
2454961.442064792,401064.47
2454961.442745813,401096.66
2454961.4434270347,401133.22
2454961.444108156,401215.38
2454961.4447892774,401140.38
2454961.4454703988,401121.7
2454961.4461516202,401204.53
2454961.4468327416,401107.88
2454961.447513863,401051.56
2454961.4481949843,401140.38
2454961.4488761057,401310.44
2454961.449557227,401236.56
2454961.4502384486,401315.62
2454961.45091957,401261.72
2454961.4516006913,401343.47
2454961.4522818127,401032.72
2454961.452963034,401042.6
2454961.4536440554,400958.78
2454961.454325177,401134.6
2454961.4550063983,401043.84
2454961.4556875196,401200.9
2454961.456368641,401039.94
2454961.4570498625,401120.9
2454961.457730984,401097.06
2454961.458412105,401220.22
2454961.4590932266,400998.56
2454961.459774348,400983.8
2454961.4604554693,400888.72
2454961.461136691,401130.84
2454961.461817812,400900.16
2454961.4624989335,401012.34
2454961.463180155,401136.47
2454961.4638612764,401142.8
2454961.464542298,401253.2
2454961.465223519,401046.78
2454961.4659046405,401128.94
2454961.466585762,401131.75
2454961.4672669834,401101.34
2454961.4679481047,401099.25
2454961.468629226,401177.16
2454961.4693104476,401105.47
2454961.4699914693,401081.2
2454961.4706725907,401240.34
2454961.471353812,401177.0
2454961.4720349335,401071.53
2454961.4727160544,401396.34
2454961.473397276,401043.8
2454961.4740783973,401096.8
2454961.474759519,401109.06
2454961.47544064,401308.0
2454961.476121762,401135.03
2454961.476802883,401208.78
2454961.4774841047,401084.9
2454961.478165226,401223.53
2454961.478846347,401097.03
2454961.479527469,400958.25
2454961.48020869,401346.3
2454961.4808897115,401175.06
2454961.481570833,400939.62
2454961.4822520544,401189.7
2454961.4829331758,401045.22
2454961.483614297,401216.97
2454961.4842955186,401112.06
2454961.48497664,401063.53
2454961.4856577613,401128.7
2454961.4863388827,400823.25
2454961.487020004,401341.4
2454961.4877011254,401128.8
2454961.488382247,401277.38
2454961.4890634683,401163.1
2454961.4897445897,401242.66
2454961.490425811,401092.7
2454961.4911069325,401120.34
2454961.491787954,401230.3
2454961.492469075,401284.06
2454961.4931502966,401018.22
2454961.493831418,400976.66
2454961.4945126395,401043.97
2454961.495193761,400914.22
2454961.495874882,401168.5
2454961.4965561037,401166.44
2454961.497237225,400981.3
2454961.4979182463,400956.97
2454961.4985993677,400985.16
2454961.499280589,401211.72
2454961.4999617105,401060.78
2454961.500642932,401218.62
2454961.5013240534,401115.4
2454961.5020051748,401258.44
2454961.5026863962,401398.9
2454961.5033674175,401211.06
2454961.504048539,401117.22
2454961.5047297603,400996.06
2454961.5054108817,401097.78
2454961.506092003,401200.88
2454961.5067731244,401292.16
2454961.507454346,401043.6
2454961.5081354673,401049.47
2454961.5088164886,401250.06
2454961.50949771,401202.56
2454961.5101788314,400967.8
2454961.510859953,401227.16
2454961.5115411743,401228.34
2454961.5122222956,401172.34
2454961.512903417,401050.03
2454961.5135846385,401082.97
2454961.5142656597,401019.16
2454961.514946781,401195.6
2454961.5156279025,401017.34
2454961.516309124,401136.72
2454961.5169902453,401192.66
2454961.5176713667,401219.4
2454961.518352588,401234.22
2454961.5190337095,401106.34
2454961.519714731,400999.3
2454961.5203959523,400978.53
2454961.5210770736,401034.12
2454961.521758195,401244.03
2454961.5224394165,401235.66
2454961.523120538,401241.16
2454961.5238017594,401173.38
2454961.5244828807,401121.16
2454961.525163902,401168.44
2454961.5258450233,401205.66
2454961.526526245,401034.72
2454961.527207366,401204.84
2454961.5278885877,401219.0
2454961.528569709,401168.06
2454961.5292508304,401216.3
2454961.529932052,401083.2
2454961.530613073,401040.66
2454961.5312941945,400857.34
2454961.531975316,401112.0
2454961.5326565374,400958.5
2454961.5333376587,401129.5
2454961.53401878,401112.34
2454961.5347000016,401045.1
2454961.535381123,401213.47
2454961.536062144,401136.56
2454961.5367433657,401087.97
2454961.537424487,401323.25
2454961.5381056084,401313.62
2454961.53878683,401215.53
2454961.5394679513,401271.78
2454961.5401490727,401026.7
2454961.540830294,401114.88
2454961.5415113154,401093.06
2454961.5421924368,401143.78
2454961.542873558,401074.06
2454961.5435547796,401038.06
2454961.544235901,401286.97
2454961.5449170223,401159.34
2454961.545598244,401074.47
2454961.546279365,400900.38
2454961.5469603864,401075.75
2454961.547641608,401092.47
2454961.5483227293,401161.6
2454961.5490038507,401263.4
2454961.549685072,401168.7
2454961.5503661935,401133.22
2454961.551047315,401273.34
2454961.5517285364,401200.78
2454961.5524095576,401004.2
2454961.553090679,401161.28
2454961.5537718004,401080.3
2454961.554453022,401008.25
2454961.555134143,401088.84
2454961.5558153647,401223.88
2454961.556496486,401281.88
2454961.5571776074,400845.03
2454961.5578586287,401060.4
2454961.55853985,401008.28
2454961.5592209715,401097.88
2454961.559902193,401235.88
2454961.5605833144,401063.0
2454961.5612644358,401156.78
2454961.561945657,401292.25
2454961.5626267786,401014.47
2454961.5633078,400969.34
2454961.5639890213,401056.2
2454961.5646701427,401113.62
2454961.565351264,401137.7
2454961.5660324856,401004.16
2454961.566713607,401038.3
2454961.5673947283,401234.72
2454961.5680759493,401182.88
2454961.568756971,401110.47
2454961.5694380924,401203.84
2454961.570119214,401062.78
2454961.5708004353,401079.4
2454961.5714815566,401160.38
2454961.572162678,401170.06
2454961.572843899,400931.9
2454961.573525021,401061.4
2454961.5742061418,401251.28
2454961.5748872636,401227.38
2454961.575568385,401190.0
2454961.5762495063,401011.28
2454961.5769307273,401128.62
2454961.577611849,401164.56
2454961.5782929705,401092.3
2454961.5789741916,401022.72
2454961.579655313,401146.16
2454961.5803363346,401067.0
2454961.581017456,401003.16
2454961.581698677,401030.47
2454961.582379799,401327.16
2454961.58306102,401268.4
2454961.5837421413,401134.5
2454961.5844232626,401128.12
2454961.585104484,401200.1
2454961.5857855054,401178.44
2454961.586466627,401086.78
2454961.5871477486,401108.62
2454961.5878289696,401016.9
2454961.588510091,401144.9
2454961.5891913124,400970.88
2454961.589872434,401350.84
2454961.590553555,401232.6
2454961.591234577,401105.53
2454961.591915798,401052.06
2454961.5925969193,401075.62
2454961.5932781408,401103.44
2454961.593959262,400994.44
2454961.5946403835,401027.16
2454961.595321505,401172.28
